series_id,year,period,value,footnote_codes
CUSR0000SAM      ,2014,M07,436.123,          
CUSR0000SAM      ,2014,M08,436.016,          
CUSR0000SAM      ,2014,M09,436.856,          
CUSR0000SAM      ,2014,M10,437.716,          
CUSR0000SAM      ,2014,M11,439.29,          
CUSR0000SAM      ,2014,M12,441.487,          
CUSR0000SAM      ,2015,M01,441.466,          
CUSR0000SAM      ,2015,M02,441.086,          
CUSR0000SAM      ,2015,M03,442.913,          
CUSR0000SAM      ,2015,M04,445.788,          
CUSR0000SAM      ,2015,M05,446.44,          
CUSR0000SAM      ,2015,M06,446.264,          
CUSR0000SAM      ,2015,M07,446.974,          
CUSR0000SAM      ,2015,M08,446.695,          
CUSR0000SAM      ,2015,M09,447.497,          
CUSR0000SAM      ,2015,M10,450.78,          
CUSR0000SAM      ,2015,M11,452.247,          
CUSR0000SAM      ,2015,M12,452.897,          
CUSR0000SAM      ,2016,M01,454.705,          
CUSR0000SAM      ,2016,M02,456.546,          
CUSR0000SAM      ,2016,M03,457.511,          
CUSR0000SAM      ,2016,M04,459.103,          
CUSR0000SAM      ,2016,M05,460.352,          
CUSR0000SAM      ,2016,M06,462.084,          
CUSR0000SAM      ,2016,M07,464.416,          
CUSR0000SAM      ,2016,M08,468.525,          
CUSR0000SAM      ,2016,M09,469.359,          
CUSR0000SAM      ,2016,M10,470.001,          
CUSR0000SAM      ,2016,M11,470.244,          
CUSR0000SAM      ,2016,M12,471.337,          
CUSR0000SAM      ,2017,M01,472.251,          
CUSR0000SAM      ,2017,M02,472.738,          
CUSR0000SAM      ,2017,M03,473.415,          
CUSR0000SAM      ,2017,M04,472.664,          
CUSR0000SAM      ,2017,M05,472.614,          
CUSR0000SAM      ,2017,M06,474.368,          
CUSR0000SAM      ,2017,M07,476.383,          
CUSR0000SAM      ,2017,M08,477.016,          
CUSR0000SAM      ,2017,M09,476.696,          
CUSR0000SAM      ,2017,M10,477.908,          
CUSR0000SAM      ,2017,M11,478.126,          
CUSR0000SAM1     ,1967,M01,45.1,          
CUSR0000SAM1     ,1967,M02,45.1,          
CUSR0000SAM1     ,1967,M03,44.9,          
CUSR0000SAM1     ,1967,M04,44.8,          
CUSR0000SAM1     ,1967,M05,44.8,          
CUSR0000SAM1     ,1967,M06,44.7,          
CUSR0000SAM1     ,1967,M07,44.8,          
CUSR0000SAM1     ,1967,M08,44.9,          
CUSR0000SAM1     ,1967,M09,44.9,          
CUSR0000SAM1     ,1967,M10,44.9,          
CUSR0000SAM1     ,1967,M11,44.9,          
CUSR0000SAM1     ,1967,M12,45,          
CUSR0000SAM1     ,1968,M01,45,          
CUSR0000SAM1     ,1968,M02,45,          
CUSR0000SAM1     ,1968,M03,45,          
CUSR0000SAM1     ,1968,M04,45,          
CUSR0000SAM1     ,1968,M05,44.9,          
CUSR0000SAM1     ,1968,M06,44.9,          
CUSR0000SAM1     ,1968,M07,44.9,          
CUSR0000SAM1     ,1968,M08,44.9,          
CUSR0000SAM1     ,1968,M09,45,          
CUSR0000SAM1     ,1968,M10,45.1,          
CUSR0000SAM1     ,1968,M11,45.1,          
CUSR0000SAM1     ,1968,M12,45.2,          
CUSR0000SAM1     ,1969,M01,45.2,          
CUSR0000SAM1     ,1969,M02,45.2,          
CUSR0000SAM1     ,1969,M03,45.3,          
CUSR0000SAM1     ,1969,M04,45.3,          
CUSR0000SAM1     ,1969,M05,45.4,          
CUSR0000SAM1     ,1969,M06,45.4,          
CUSR0000SAM1     ,1969,M07,45.4,          
CUSR0000SAM1     ,1969,M08,45.4,          
CUSR0000SAM1     ,1969,M09,45.5,          
CUSR0000SAM1     ,1969,M10,45.5,          
CUSR0000SAM1     ,1969,M11,45.6,          
CUSR0000SAM1     ,1969,M12,45.7,          
CUSR0000SAM1     ,1970,M01,45.8,          
CUSR0000SAM1     ,1970,M02,45.9,          
CUSR0000SAM1     ,1970,M03,46,          
CUSR0000SAM1     ,1970,M04,46.3,          
CUSR0000SAM1     ,1970,M05,46.4,          
CUSR0000SAM1     ,1970,M06,46.5,          
CUSR0000SAM1     ,1970,M07,46.7,          
CUSR0000SAM1     ,1970,M08,46.8,          
CUSR0000SAM1     ,1970,M09,46.8,          
CUSR0000SAM1     ,1970,M10,46.8,          
CUSR0000SAM1     ,1970,M11,46.7,          
CUSR0000SAM1     ,1970,M12,46.8,          
CUSR0000SAM1     ,1971,M01,46.9,          
CUSR0000SAM1     ,1971,M02,47.1,          
CUSR0000SAM1     ,1971,M03,47.1,          
CUSR0000SAM1     ,1971,M04,47.2,          
CUSR0000SAM1     ,1971,M05,47.2,          
CUSR0000SAM1     ,1971,M06,47.3,          
CUSR0000SAM1     ,1971,M07,47.3,          
CUSR0000SAM1     ,1971,M08,47.3,          
CUSR0000SAM1     ,1971,M09,47.4,          
CUSR0000SAM1     ,1971,M10,47.4,          
CUSR0000SAM1     ,1971,M11,47.5,          
CUSR0000SAM1     ,1971,M12,47.5,          
CUSR0000SAM1     ,1972,M01,47.4,          
CUSR0000SAM1     ,1972,M02,47.3,          
CUSR0000SAM1     ,1972,M03,47.4,          
CUSR0000SAM1     ,1972,M04,47.3,          
CUSR0000SAM1     ,1972,M05,47.3,          
CUSR0000SAM1     ,1972,M06,47.4,          
CUSR0000SAM1     ,1972,M07,47.4,          
CUSR0000SAM1     ,1972,M08,47.4,          
CUSR0000SAM1     ,1972,M09,47.4,          
CUSR0000SAM1     ,1972,M10,47.4,          
CUSR0000SAM1     ,1972,M11,47.4,          
CUSR0000SAM1     ,1972,M12,47.5,          
CUSR0000SAM1     ,1973,M01,47.5,          
CUSR0000SAM1     ,1973,M02,47.5,          
CUSR0000SAM1     ,1973,M03,47.4,          
CUSR0000SAM1     ,1973,M04,47.4,          
CUSR0000SAM1     ,1973,M05,47.5,          
CUSR0000SAM1     ,1973,M06,47.5,          
CUSR0000SAM1     ,1973,M07,47.5,          
CUSR0000SAM1     ,1973,M08,47.5,          
CUSR0000SAM1     ,1973,M09,47.6,          
CUSR0000SAM1     ,1973,M10,47.6,          
CUSR0000SAM1     ,1973,M11,47.7,          
CUSR0000SAM1     ,1973,M12,47.8,          
CUSR0000SAM1     ,1974,M01,47.9,          
CUSR0000SAM1     ,1974,M02,48,          
CUSR0000SAM1     ,1974,M03,48.1,          
CUSR0000SAM1     ,1974,M04,48.3,          
CUSR0000SAM1     ,1974,M05,48.4,          
CUSR0000SAM1     ,1974,M06,48.7,          
CUSR0000SAM1     ,1974,M07,49.1,          
CUSR0000SAM1     ,1974,M08,49.6,          
CUSR0000SAM1     ,1974,M09,49.9,          
CUSR0000SAM1     ,1974,M10,50.3,          
CUSR0000SAM1     ,1974,M11,50.7,          
CUSR0000SAM1     ,1974,M12,51.1,          
CUSR0000SAM1     ,1975,M01,51.5,          
CUSR0000SAM1     ,1975,M02,52,          
CUSR0000SAM1     ,1975,M03,52.4,          
CUSR0000SAM1     ,1975,M04,52.7,          
CUSR0000SAM1     ,1975,M05,52.9,          
CUSR0000SAM1     ,1975,M06,53.2,          
CUSR0000SAM1     ,1975,M07,53.5,          
CUSR0000SAM1     ,1975,M08,53.7,          
CUSR0000SAM1     ,1975,M09,54,          
CUSR0000SAM1     ,1975,M10,54.3,          
CUSR0000SAM1     ,1975,M11,54.6,          
CUSR0000SAM1     ,1975,M12,54.9,          
CUSR0000SAM1     ,1976,M01,55.1,          
CUSR0000SAM1     ,1976,M02,55.3,          
CUSR0000SAM1     ,1976,M03,55.5,          
CUSR0000SAM1     ,1976,M04,55.9,          
CUSR0000SAM1     ,1976,M05,56.2,          
CUSR0000SAM1     ,1976,M06,56.4,          
CUSR0000SAM1     ,1976,M07,56.6,          
CUSR0000SAM1     ,1976,M08,57,          
CUSR0000SAM1     ,1976,M09,57.2,          
CUSR0000SAM1     ,1976,M10,57.5,          
CUSR0000SAM1     ,1976,M11,57.7,          
CUSR0000SAM1     ,1976,M12,57.9,          
CUSR0000SAM1     ,1977,M01,58.3,          
CUSR0000SAM1     ,1977,M02,58.6,          
CUSR0000SAM1     ,1977,M03,58.9,          
CUSR0000SAM1     ,1977,M04,59.3,          
CUSR0000SAM1     ,1977,M05,59.6,          
CUSR0000SAM1     ,1977,M06,60,          
CUSR0000SAM1     ,1977,M07,60.3,          
CUSR0000SAM1     ,1977,M08,60.6,          
CUSR0000SAM1     ,1977,M09,61.1,          
CUSR0000SAM1     ,1977,M10,61.5,          
CUSR0000SAM1     ,1977,M11,61.7,          
CUSR0000SAM1     ,1977,M12,62,          
CUSR0000SAM1     ,1978,M01,62.4,          
CUSR0000SAM1     ,1978,M02,62.8,          
CUSR0000SAM1     ,1978,M03,63.2,          
CUSR0000SAM1     ,1978,M04,63.5,          
CUSR0000SAM1     ,1978,M05,63.8,          
CUSR0000SAM1     ,1978,M06,64.2,          
CUSR0000SAM1     ,1978,M07,64.5,          
CUSR0000SAM1     ,1978,M08,64.8,          
CUSR0000SAM1     ,1978,M09,65.2,          
CUSR0000SAM1     ,1978,M10,65.5,          
CUSR0000SAM1     ,1978,M11,66.1,          
CUSR0000SAM1     ,1978,M12,66.6,          
CUSR0000SAM1     ,1979,M01,66.9,          
CUSR0000SAM1     ,1979,M02,67.3,          
CUSR0000SAM1     ,1979,M03,67.6,          
CUSR0000SAM1     ,1979,M04,67.9,          
CUSR0000SAM1     ,1979,M05,68.2,          
CUSR0000SAM1     ,1979,M06,68.6,          
CUSR0000SAM1     ,1979,M07,69,          
CUSR0000SAM1     ,1979,M08,69.5,          
CUSR0000SAM1     ,1979,M09,69.9,          
CUSR0000SAM1     ,1979,M10,70.3,          
CUSR0000SAM1     ,1979,M11,70.9,          
CUSR0000SAM1     ,1979,M12,71.7,          
CUSR0000SAM1     ,1980,M01,72.2,          
CUSR0000SAM1     ,1980,M02,72.7,          
CUSR0000SAM1     ,1980,M03,73.3,          
CUSR0000SAM1     ,1980,M04,73.8,          
CUSR0000SAM1     ,1980,M05,74.5,          
CUSR0000SAM1     ,1980,M06,75.1,          
CUSR0000SAM1     ,1980,M07,75.8,          
CUSR0000SAM1     ,1980,M08,76.3,          
CUSR0000SAM1     ,1980,M09,76.9,          
CUSR0000SAM1     ,1980,M10,77.5,          
CUSR0000SAM1     ,1980,M11,78.2,          
CUSR0000SAM1     ,1980,M12,78.7,          
CUSR0000SAM1     ,1981,M01,79.5,          
CUSR0000SAM1     ,1981,M02,80.4,          
CUSR0000SAM1     ,1981,M03,81,          
CUSR0000SAM1     ,1981,M04,81.6,          
CUSR0000SAM1     ,1981,M05,82.6,          
CUSR0000SAM1     ,1981,M06,83.4,          
CUSR0000SAM1     ,1981,M07,84.1,          
CUSR0000SAM1     ,1981,M08,84.9,          
CUSR0000SAM1     ,1981,M09,85.6,          
CUSR0000SAM1     ,1981,M10,86.3,          
CUSR0000SAM1     ,1981,M11,86.8,          
CUSR0000SAM1     ,1981,M12,87.6,          
CUSR0000SAM1     ,1982,M01,88.2,          
CUSR0000SAM1     ,1982,M02,88.9,          
CUSR0000SAM1     ,1982,M03,89.7,          
